season;dayOfWeek;hour;meanP;stdP;meanQ;stdQ
summer;6;23;6250.2576904296875;2415.076904296875;-783.6907653808594;402.7727966308594
interim;0;0;5570.52783203125;2393.8674926757812;-1144.0318603515625;400.49425506591797
interim;0;1;4983.2249755859375;2381.1229248046875;-1128.0429992675781;406.3249053955078
interim;0;2;4782.9783935546875;2397.048828125;-1108.9083862304688;399.27134704589844
interim;0;3;4816.8896484375;2380.4714965820312;-1101.4914245605469;401.5846405029297
interim;0;4;5025.8365478515625;2406.911865234375;-1092.4378967285156;405.2042541503906
interim;0;5;5565.6712646484375;2413.187744140625;-1065.0244750976562;402.98597717285156
interim;0;6;6310.202880859375;2403.79736328125;-1015.2262725830078;399.1766052246094
interim;0;7;7307.8331298828125;2395.7554931640625;-890.8501434326172;403.11048889160156
interim;0;8;8448.738037109375;2383.2296752929688;-613.2979431152344;406.47298431396484
interim;0;9;9343.44970703125;2395.5528564453125;-321.7152786254883;407.81866455078125
interim;0;10;10100.3955078125;2409.3123168945312;-161.53355026245117;409.7023696899414
interim;0;11;10576.7490234375;2425.5525512695312;-156.28540420532227;407.9692077636719
interim;0;12;10867.463623046875;2418.2476196289062;-225.3065948486328;408.30724334716797
interim;0;13;10796.3955078125;2421.2166137695312;-367.45281982421875;406.27001190185547
interim;0;14;10470.189208984375;2411.2083740234375;-495.8157653808594;405.4157028198242
interim;0;15;10037.657470703125;2416.3714599609375;-652.8421173095703;404.8364944458008
interim;0;16;11144.658447265625;2398.26611328125;-777.8810272216797;402.75755310058594
interim;0;17;12177.9658203125;2415.1875;-855.8422393798828;404.91820526123047
interim;0;18;12465.99658203125;2410.8141479492188;-945.6021728515625;401.2496643066406
interim;0;19;12336.85888671875;2415.951416015625;-1058.4827270507812;405.46944427490234
interim;0;20;11580.89111328125;2436.7150268554688;-1173.6925964355469;405.1061248779297
interim;0;21;10094.696533203125;2424.2212524414062;-1256.2753601074219;406.0113525390625
interim;0;22;8437.980224609375;2405.0474853515625;-1265.6452941894531;402.72084045410156
interim;0;23;6827.643798828125;2401.8629760742188;-1213.8070373535156;404.89163970947266
interim;1;0;5636.869140625;2404.453857421875;-1179.197265625;405.3194885253906
interim;1;1;5047.6470947265625;2385.3914184570312;-1149.6636352539062;399.3841552734375
interim;1;2;4838.37255859375;2407.6054077148438;-1135.0728454589844;400.4008483886719
interim;1;3;4957.8162841796875;2423.9286499023438;-1089.8982849121094;404.4159469604492
interim;1;4;5354.2841796875;2392.5244140625;-1064.220458984375;401.87364959716797
interim;1;5;5982.3922119140625;2387.5680541992188;-1029.0121002197266;402.09496307373047
interim;1;6;6685.0322265625;2409.1251831054688;-990.9423522949219;402.9809799194336
interim;1;7;7266.037841796875;2374.6292114257812;-892.9656982421875;402.9554748535156
interim;1;8;8114.1417236328125;2404.5536499023438;-670.4355621337891;407.3508605957031
interim;1;9;8820.7470703125;2432.8819580078125;-425.21726989746094;407.0472640991211
interim;1;10;9582.403564453125;2410.3969116210938;-304.86976623535156;408.30401611328125
interim;1;11;10079.543212890625;2409.1909790039062;-282.4547882080078;408.47049713134766
interim;1;12;10385.971435546875;2420.0891723632812;-341.9998092651367;404.70812225341797
interim;1;13;10391.801513671875;2417.9744262695312;-438.3734436035156;402.60845947265625
interim;1;14;10188.626708984375;2389.7772216796875;-596.4149017333984;404.06040954589844
interim;1;15;10170.5888671875;2412.8671875;-701.7998352050781;403.08023834228516
interim;1;16;11164.45166015625;2388.0504760742188;-797.8793029785156;398.8369140625
interim;1;17;12229.791015625;2408.8428955078125;-887.3890838623047;403.5330581665039
interim;1;18;12743.795654296875;2419.1990356445312;-956.8759155273438;401.3598175048828
interim;1;19;12752.746337890625;2398.1975708007812;-1039.4104614257812;405.08518981933594
interim;1;20;11939.6806640625;2426.1506958007812;-1142.3893127441406;399.4403610229492
interim;1;21;10274.342529296875;2420.497314453125;-1207.3847351074219;401.5964660644531
interim;1;22;8423.976806640625;2403.0947875976562;-1254.7985229492188;401.71480560302734
interim;1;23;6740.2412109375;2391.5802001953125;-1218.8240661621094;401.84523010253906
interim;2;0;5695.7984619140625;2421.8817138671875;-1164.9771118164062;403.3788833618164
interim;2;1;5157.9615478515625;2376.2667236328125;-1127.8682556152344;406.31246185302734
interim;2;2;4956.6478271484375;2391.3455810546875;-1106.1679992675781;404.80106353759766
interim;2;3;5099.2608642578125;2407.4708862304688;-1080.0190734863281;401.4485321044922
interim;2;4;5461.6513671875;2405.0936279296875;-1052.25146484375;402.9469223022461
interim;2;5;6083.683837890625;2423.66943359375;-1018.2453155517578;399.92491149902344
interim;2;6;6784.7525634765625;2390.673095703125;-976.8000335693359;401.32543182373047
interim;2;7;7362.1722412109375;2398.1346435546875;-898.685302734375;400.9549255371094
interim;2;8;7924.867919921875;2397.0354614257812;-741.0426635742188;399.9363479614258
interim;2;9;8715.531982421875;2395.1558837890625;-515.1321640014648;400.6921691894531
interim;2;10;9493.41650390625;2408.2692260742188;-332.1924819946289;407.6613082885742
interim;2;11;10063.952880859375;2406.99365234375;-267.5330352783203;407.28490447998047
interim;2;12;10368.064697265625;2438.9651489257812;-294.8535690307617;404.9087448120117
interim;2;13;10443.579345703125;2406.9163818359375;-362.0433807373047;406.10345458984375
interim;2;14;10232.919677734375;2416.5834350585938;-486.81471252441406;406.4429702758789
interim;2;15;10065.06982421875;2395.18310546875;-637.4520721435547;405.7196731567383
interim;2;16;10993.1123046875;2387.2545166015625;-734.735107421875;405.55513763427734
interim;2;17;11960.9091796875;2410.160888671875;-826.1412200927734;405.38306427001953
interim;2;18;12296.568603515625;2413.08544921875;-908.660888671875;402.8114013671875
interim;2;19;12345.3759765625;2415.0982055664062;-1024.480941772461;406.8551559448242
interim;2;20;11671.300537109375;2409.5604858398438;-1135.4732360839844;401.30906677246094
interim;2;21;10166.75927734375;2413.7579345703125;-1202.70947265625;401.4372863769531
interim;2;22;8475.288818359375;2406.5774536132812;-1241.7696533203125;400.62498474121094
interim;2;23;6842.41064453125;2411.4767456054688;-1218.4391784667969;403.6922302246094
interim;3;0;5820.9442138671875;2425.6739501953125;-1169.379150390625;404.19994354248047
interim;3;1;5171.6287841796875;2383.2869262695312;-1132.8094482421875;401.55457305908203
interim;3;2;4952.50439453125;2413.5478515625;-1112.1832885742188;405.3957977294922
interim;3;3;5066.0926513671875;2407.3792114257812;-1075.1564636230469;403.62882232666016
interim;3;4;5424.4962158203125;2405.9600830078125;-1042.1683654785156;405.3653106689453
interim;3;5;5981.12939453125;2389.2910766601562;-1008.2215423583984;403.0143585205078
interim;3;6;6720.74072265625;2391.6842041015625;-967.6725006103516;405.5149612426758
interim;3;7;7464.5955810546875;2385.0430908203125;-875.3302001953125;402.4367904663086
interim;3;8;8091.7620849609375;2387.4422607421875;-727.5466003417969;401.9841842651367
interim;3;9;8852.94921875;2391.3861694335938;-517.8598022460938;409.1820068359375
interim;3;10;9622.447509765625;2415.4818115234375;-377.3988265991211;406.0712661743164
interim;3;11;10244.962890625;2416.4176635742188;-312.19097900390625;403.42115783691406
interim;3;12;10578.3046875;2426.756591796875;-342.55511474609375;408.76502227783203
interim;3;13;10543.28564453125;2416.9288940429688;-413.6750717163086;407.43367767333984
interim;3;14;10284.294677734375;2402.6419677734375;-517.8134231567383;407.44567108154297
interim;3;15;10289.524169921875;2429.1270141601562;-631.291748046875;406.3815612792969
interim;3;16;11336.8046875;2414.8107299804688;-719.8934783935547;402.11505126953125
interim;3;17;12194.1962890625;2412.4157104492188;-801.5335540771484;402.58343505859375
interim;3;18;12593.977783203125;2425.9628295898438;-890.2148132324219;402.91029357910156
interim;3;19;12484.875244140625;2417.8582763671875;-1007.7803802490234;406.04691314697266
interim;3;20;11714.669677734375;2436.7033081054688;-1125.1559143066406;407.72985076904297
interim;3;21;10294.32177734375;2448.2020263671875;-1189.7359008789062;404.6866455078125
interim;3;22;8672.19482421875;2431.1571044921875;-1217.1038818359375;399.42699432373047
interim;3;23;6934.980712890625;2419.1610107421875;-1196.7595825195312;401.10936737060547
interim;4;0;5713.310302734375;2400.60986328125;-1186.412841796875;400.61681365966797
interim;4;1;5085.3505859375;2405.9555053710938;-1159.9545593261719;397.9412307739258
interim;4;2;4844.97802734375;2404.1101684570312;-1138.1556701660156;400.42517852783203
interim;4;3;4825.54345703125;2415.6823120117188;-1118.9280395507812;401.20775604248047
interim;4;4;5139.3651123046875;2435.5997314453125;-1105.957275390625;401.86637115478516
interim;4;5;5620.9185791015625;2412.8355102539062;-1059.70751953125;405.6595916748047
interim;4;6;6315.71240234375;2403.453857421875;-1012.5968170166016;397.98863983154297
interim;4;7;7233.1339111328125;2392.8639526367188;-934.7891845703125;407.46427154541016
interim;4;8;8411.58935546875;2399.2562866210938;-759.8889465332031;404.87926483154297
interim;4;9;9595.962890625;2418.0252685546875;-559.4078369140625;407.6618423461914
interim;4;10;10564.923583984375;2426.6929931640625;-408.3405303955078;407.5259246826172
interim;4;11;11218.934814453125;2430.7947998046875;-311.19007110595703;406.86077880859375
interim;4;12;11447.9345703125;2422.6022338867188;-287.74241638183594;408.1466598510742
interim;4;13;11337.02783203125;2400.291015625;-376.39093017578125;404.03929138183594
interim;4;14;10842.772705078125;2417.7933959960938;-517.1538391113281;408.72061920166016
interim;4;15;10662.537353515625;2426.0028686523438;-665.365966796875;402.2912139892578
interim;4;16;11511.23095703125;2406.7965698242188;-762.9849090576172;400.8981399536133
interim;4;17;12526.9814453125;2417.3854370117188;-837.6828918457031;407.4141616821289
interim;4;18;12847.800537109375;2425.2279663085938;-934.1836547851562;400.6056442260742
interim;4;19;12379.93701171875;2427.8373413085938;-1059.4200744628906;404.8295440673828
interim;4;20;11565.477294921875;2393.4052124023438;-1177.5845336914062;405.8534698486328
interim;4;21;10153.793701171875;2441.299072265625;-1243.507568359375;405.2212448120117
interim;4;22;8587.574462890625;2411.48095703125;-1263.3522644042969;402.55381774902344
interim;4;23;6978.755615234375;2416.6380615234375;-1231.9571228027344;404.18067169189453
interim;5;0;6045.337158203125;2426.2932739257812;-1209.7800903320312;405.8555374145508
interim;5;1;5241.80419921875;2392.1331176757812;-1189.7637939453125;402.9976119995117
interim;5;2;4866.3671875;2423.4237060546875;-1169.1255798339844;402.7975311279297
interim;5;3;4750.59033203125;2400.25390625;-1159.7415466308594;409.81420135498047
interim;5;4;4924.1546630859375;2391.1480712890625;-1155.2336730957031;404.0664367675781
interim;5;5;5300.4361572265625;2410.1429443359375;-1125.8678283691406;403.2555389404297
interim;5;6;5962.8851318359375;2397.7074584960938;-1082.90380859375;404.4523239135742
interim;5;7;7052.3626708984375;2412.8955078125;-993.3014831542969;407.35164642333984
interim;5;8;8899.000244140625;2412.3876953125;-783.5729522705078;406.08473205566406
interim;5;9;10706.1044921875;2421.418212890625;-466.37342834472656;408.91661071777344
interim;5;10;11934.205810546875;2431.1683349609375;-224.34444046020508;408.4313735961914
interim;5;11;12495.587890625;2431.1211547851562;-118.78767967224121;408.9345397949219
interim;5;12;12707.70751953125;2436.5018920898438;-142.04512977600098;410.61473083496094
interim;5;13;12472.370849609375;2389.9119873046875;-266.7683563232422;410.3289031982422
interim;5;14;11963.0244140625;2413.8991088867188;-456.75244140625;408.49097442626953
interim;5;15;11500.123291015625;2389.666015625;-658.2514190673828;406.1130142211914
interim;5;16;12262.6357421875;2384.4313354492188;-762.3779296875;405.2044372558594
interim;5;17;12962.367431640625;2415.4471435546875;-845.1124572753906;402.2545700073242
interim;5;18;13104.74658203125;2439.2006225585938;-957.2452087402344;399.2623825073242
interim;5;19;12669.910400390625;2428.2100830078125;-1094.1570129394531;403.43455505371094
interim;5;20;11720.685302734375;2433.767578125;-1216.4466857910156;404.57281494140625
interim;5;21;10323.0625;2423.7385864257812;-1279.1591796875;401.71226501464844
interim;5;22;8765.607421875;2409.4072875976562;-1289.4486999511719;404.1491928100586
interim;5;23;7175.4866943359375;2412.6373291015625;-1248.0091552734375;402.33463287353516
interim;6;0;5933.65185546875;2415.4290161132812;-1206.39697265625;401.86265563964844
interim;6;1;5103.40478515625;2415.5914916992188;-1180.1507263183594;404.29468536376953
interim;6;2;4726.560546875;2407.947265625;-1163.2477111816406;402.64361572265625
interim;6;3;4630.413330078125;2410.39013671875;-1155.4766845703125;402.0503387451172
interim;6;4;4806.36376953125;2408.671630859375;-1145.7273254394531;407.0436553955078
interim;6;5;5198.3240966796875;2398.8025512695312;-1134.6256408691406;400.5482406616211
interim;6;6;5902.042236328125;2411.429443359375;-1095.432861328125;405.2281951904297
interim;6;7;7131.3482666015625;2429.5316772460938;-984.5501098632812;401.7417221069336
interim;6;8;9187.93310546875;2429.7764282226562;-720.9419555664062;407.58970642089844
interim;6;9;11051.098876953125;2385.762451171875;-315.92028045654297;414.10254669189453
interim;6;10;12059.787109375;2412.0125732421875;-79.49968481063843;406.5211410522461
interim;6;11;12481.51171875;2429.6939697265625;-33.63931894302368;410.45711517333984
interim;6;12;12635.619140625;2433.1369018554688;-95.6380500793457;415.3863983154297
interim;6;13;12345.32861328125;2411.7975463867188;-210.34446716308594;412.33087158203125
interim;6;14;11835.053955078125;2435.9928588867188;-420.22044372558594;401.9320068359375
interim;6;15;11215.3349609375;2417.0588989257812;-642.6761627197266;406.56456756591797
interim;6;16;12034.483642578125;2413.665283203125;-760.5765686035156;409.2368469238281
interim;6;17;12842.49072265625;2412.3131103515625;-832.1598052978516;404.50575256347656
interim;6;18;13001.803466796875;2416.0864868164062;-932.8926391601562;405.00415802001953
interim;6;19;12595.830810546875;2436.5474243164062;-1052.7506866455078;406.15555572509766
interim;6;20;11709.350341796875;2425.5532836914062;-1183.6226806640625;404.44335174560547
interim;6;21;10251.9892578125;2419.603759765625;-1253.3415222167969;406.6469421386719
interim;6;22;8746.658203125;2409.9710693359375;-1253.0291442871094;404.42195892333984
interim;6;23;7175.4373779296875;2402.0797119140625;-1215.7244873046875;401.82324981689453
